positive,Alex Dahlen source it yourself... look at the shared expensives of the EU
neutral,Silvia Serra Lobo uhmmm maybe you should look into what he is saying...
negative,Danny Jones your culture must be trash.    Why are you garbage humans?
positive,"Danny Jones you need to go educate yourself, and have all the facts checked! Please!"
positive,Make a deal with President Trump! I'm sure the United States can make the deal help the United Kingdom too. That's a great thing about being friends.
neutral,"😂 You’re an idiot if you believe that, OR DT! Check your facts mate, you’re way off 😂 Also, please, Danny does not speak for the rest of the UK. Hope you all come to your senses soon 👍"
positive,Adrian Dahlstedt We were already great! Trumps a scam artist
neutral,Danny Jones no one ever said the Brits are a smart bunch.....ever😂😂😂😂😂😂
positive,"Danny Jones it won't matter. Within one more generation the Muslims will have bred themselves into a majority in the UK, and your ""culture"" will be gone forever anyway."
positive,Danny Jones the life you enjoy now came through the exploitation of overseas colonial territories especially Africa and so you dont want to share what was stollen
positive,Danny sorry but you guys need to fight for your culture and make UK great again the same way we are in the USA
negative,I'm just wondering.....do people live under rocks? How do you not see the damage illegal immigrants do?
negative,Patti Cullen as apposed to who Obama ? are you mentally handicapped ?  Obama scammed us out of fucking billions .. he gave billions to fucking Iran and then tried to tell us that we somehow owed them half of their entire worth because of some deal the Shaw made with us in the 70s?   .. ueah for half of the entire worth of their country .. for a deal made with a regime that was our friend that we have no obligation to return to a different regime that is one of our number one enemies .. who who who is the con artist ? fucking moron
positive,The deal can include completely unrelated incentives for the United Kingdom since President Trump said Americans will do the construction and use American steel. It's a win-win. A treaty isn't even needed between friends.
negative,"Danny Jones what culture might that be that Trump is destroying? The European Union destroyed itself, and the reason why Britain wants out. Don’t blame our president for your country’s mistakes. Our president is busy with fixing our country’s issues."
positive,Danny Jones thank you but since you can give us your Prayers!!  They are better than money!
neutral,Danny Jones why you say that ? What is your culture and  what going on ?
positive,All lives matter
negative,Danny Jones  How is EU membership destroying your culture Danny? Twat
positive,Scott Pennington you clearly don’t understand much about the EU.
positive,Danny Jones Don't listen to the bigots here. My second moms is in the UK and trust me I hear how bad it is. Takes a good heart and some bravery to sat what you did. You're very kind and I truly hope these hateful people do not take your sunshine away
negative,Silvia Serra Lobo   You need to understand what Danny means by the EU destroying his culture!!!  It's what President Trump and us Trump supporters want to stop from happening here!!!!   FACT CHECK THAT!!!!!
positive,"Benedict Büchele we live in a free country, people can say what they want."
positive,Danny Jones I hope May makes no deal with the EU! You will prosper that way! Stay strong!
positive,Great British culture. I'm a Brit. The EU hate us. End of. So I'd rather we gave the USA 5 billion as a gift for the wall rather than give 39 billion a year to the EU ...
neutral,What culture?
negative,Danny Jones you know what I want you to refund me the portion that goes from my taxes to this bloody wall because I don't want the pay for it.
neutral,Danny I wasn’t aware that being trash was an actual culture. The more you know 🤷‍♀️
positive,"Danny Jones I’ve always wondered why GB joined the EU, they were stable without them. Good luck to you"
positive,Danny Jones Time for your countrymen to stand up and rise up just like Winston Churchill did
positive,Danny Jones Thank you for caring.  God bless.
positive,Great Britain.  Enough said.
neutral,Didn't u guys Brexit from the EU yet?
neutral,"Bonnie Lee Now we know why Obama was referered to as The Commander in Chief it always puzzled me, was he leading a Foreign Army  into the USA ?"
negative,Maria Frett they've been over run by Muslims. The EU forced migration has ruined their country. They've been turned into a 3rd world country by immigrants forcing sharia law in their country. Same as they're trying to do here. President Trump has stopped it and refused to sign the UN Migration Pact which basically calls for no borders. He is saving our country from becoming like Europe. Look up the yellow vest protests going on in Europe and Canada.
neutral,Danny Jones factually you are tiny man
neutral,I think Danny Jones is probably a fat russian behind a computer terminal
negative,"Danny Jones stfu nutt. He will take it as well as brexit ssh up . Trump is a felon, will steal your house for his wall. Do not encourage stupid"
positive,"Danny Jones haha ""your"" culture? Have you ever read a history book? Or can't read?"
positive,"UK never really joint the EU 100%. Always felt to  be something better, no Euro currency, no Schengen agreement. I feel very sad, specially for the young British generation, because that generation is going to pay the brexit bill the next decades. but it will be a good lesson for other European countries if they think it will work better without the EU."
